data,chuva_mm_dia,pressao_hpa,temperatura_c,temp_max_c,temp_min_c,umidade_pct,ano,evento_extremo,chuva_lag1,chuva_lag2,pressao_lag1,chuva_mm7d,temp_mm7d,umid_mm7d,pressao_delta,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12
2014-11-07,3.6000000000000005,1003.875,22.195833333333336,27.5,18.5,84.54166666666667,2014,0,7.8,0.0,1010.5458333333332,6.114285714285714,21.432738095238097,82.17857142857143,-6.670833333333235,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-08,0.2,1006.7291666666666,22.016666666666666,28.5,17.5,79.5,2014,0,3.6000000000000005,7.8,1003.875,6.628571428571428,21.354761904761904,83.01785714285714,2.8541666666666288,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-09,0.0,1007.95,23.675,30.3,17.7,65.91666666666667,2014,0,0.2,3.6000000000000005,1006.7291666666666,6.6571428571428575,21.347619047619048,82.02380952380953,1.2208333333334167,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-10,0.0,1007.1333333333332,24.379166666666663,30.3,19.2,66.875,2014,0,0.0,0.2,1007.95,3.628571428571429,21.88452380952381,77.97619047619048,-0.8166666666668334,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-11,0.0,1004.6625,23.8875,29.4,18.8,70.625,2014,0,0.0,0.0,1007.1333333333332,3.3714285714285714,21.969642857142862,75.58333333333334,-2.4708333333331893,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-12,20.2,1001.3,21.041666666666668,23.5,19.3,88.66666666666667,2014,0,0.0,0.0,1004.6625,1.657142857142857,22.28452380952381,73.07738095238095,-3.362500000000068,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-13,10.0,1006.6375,19.95416666666667,23.5,18.2,80.29166666666667,2014,0,20.2,0.0,1001.3,4.542857142857143,22.520238095238092,76.00595238095238,5.337500000000091,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-14,0.0,1010.8166666666666,19.17083333333333,24.6,15.0,69.16666666666667,2014,0,10.0,20.2,1006.6375,4.857142857142857,22.45,76.6309523809524,4.179166666666561,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-15,0.0,1012.3791666666666,20.7125,27.4,13.7,57.16666666666666,2014,0,0.0,10.0,1010.8166666666666,4.3428571428571425,22.017857142857142,74.43452380952382,1.5625,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-16,0.0,1012.2708333333334,22.416666666666668,30.5,15.1,59.875,2014,0,0.0,0.0,1012.3791666666666,4.314285714285714,21.83154761904762,71.24404761904762,-0.1083333333332348,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-17,0.0,1011.8166666666666,23.65,28.3,19.7,66.75,2014,0,0.0,0.0,1012.2708333333334,4.314285714285714,21.65178571428571,70.38095238095238,-0.4541666666667652,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-18,0.0,1008.0416666666666,23.666666666666668,31.5,17.7,61.04166666666666,2014,0,0.0,0.0,1011.8166666666666,4.314285714285714,21.547619047619047,70.36309523809524,-3.7749999999999773,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-19,0.2,1004.3625,24.59166666666667,31.2,19.2,66.375,2014,0,0.0,0.0,1008.0416666666666,4.314285714285714,21.51607142857143,68.99404761904762,-3.6791666666666742,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-20,0.0,1005.4583333333334,26.20833333333333,32.3,21.0,65.25,2014,0,0.2,0.0,1004.3625,1.457142857142857,22.02321428571429,65.80952380952381,1.0958333333334167,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-21,2.8,1005.1833333333334,25.379166666666663,31.4,21.6,74.79166666666667,2014,0,0.0,0.2,1005.4583333333334,0.028571428571428574,22.916666666666664,63.660714285714285,-0.27499999999997726,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-22,2.4,1003.0666666666666,23.104166666666668,25.6,21.3,74.79166666666667,2014,0,2.8,0.0,1005.1833333333334,0.42857142857142855,23.803571428571427,64.46428571428571,-2.116666666666788,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-23,0.0,1008.3333333333334,22.195833333333336,27.1,17.5,61.75,2014,0,2.4,2.8,1003.0666666666666,0.7714285714285715,24.145238095238092,66.98214285714286,5.266666666666765,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-24,0.0,1005.7041666666668,24.8875,34.1,17.2,51.91666666666666,2014,0,0.0,2.4,1008.3333333333334,0.7714285714285715,24.113690476190477,67.25,-2.629166666666606,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-25,24.4,1003.5166666666668,24.60833333333333,31.0,21.3,78.33333333333333,2014,0,0.0,0.0,1005.7041666666668,0.7714285714285715,24.29047619047619,65.13095238095238,-2.1875,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-26,0.0,1003.9458333333332,24.2375,28.8,21.2,82.04166666666667,2014,0,24.4,0.0,1003.5166666666668,4.257142857142857,24.425000000000004,67.60119047619048,0.42916666666644687,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-27,0.0,1007.9291666666668,23.1625,26.3,19.7,75.79166666666667,2014,0,0.0,24.4,1003.9458333333332,4.228571428571429,24.37440476190476,69.83928571428571,3.983333333333576,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-28,0.0,1010.6916666666666,22.15,27.7,16.5,68.29166666666667,2014,0,0.0,0.0,1007.9291666666668,4.228571428571429,23.939285714285713,71.3452380952381,2.762499999999818,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-29,0.0,1008.0333333333332,25.23333333333333,32.8,19.6,66.625,2014,0,0.0,0.0,1010.6916666666666,3.8285714285714283,23.47797619047619,70.41666666666667,-2.6583333333334167,0,0,0,0,0,0,0,0,0,0,1,0
2014-11-30,0.0,1005.0375,27.2,34.4,21.2,62.708333333333336,2014,0,0.0,0.0,1008.0333333333332,3.4857142857142853,23.782142857142862,69.25,-2.9958333333331666,0,0,0,0,0,0,0,0,0,0,1,0
2014-12-01,0.0,1004.6916666666666,28.0125,31.5,25.4,63.833333333333336,2014,0,0.0,0.0,1005.0375,3.4857142857142853,24.497023809523807,69.38690476190476,-0.3458333333334167,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-02,17.4,1003.3791666666666,26.325,34.7,22.5,80.66666666666667,2014,0,0.0,0.0,1004.6916666666666,3.4857142857142853,24.94345238095238,71.08928571428571,-1.3125,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-03,8.2,1003.5333333333332,24.183333333333334,27.1,21.3,74.25,2014,0,17.4,0.0,1003.3791666666666,2.4857142857142853,25.18869047619048,71.42261904761905,0.1541666666665833,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-04,0.0,1010.6375,22.39583333333333,27.6,17.4,67.66666666666667,2014,0,8.2,17.4,1003.5333333333332,3.657142857142857,25.18095238095238,70.30952380952381,7.104166666666856,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-05,0.0,1012.7333333333332,22.7625,28.8,17.1,69.08333333333333,2014,0,0.0,8.2,1010.6375,3.657142857142857,25.071428571428573,69.14880952380953,2.0958333333331893,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-06,0.0,1010.2708333333334,23.891666666666666,31.7,18.1,62.54166666666666,2014,0,0.0,0.0,1012.7333333333332,3.657142857142857,25.158928571428568,69.26190476190476,-2.4624999999998636,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-07,0.0,1006.5583333333334,26.9125,35.5,19.8,61.333333333333336,2014,0,0.0,0.0,1010.2708333333334,3.657142857142857,24.967261904761905,68.67857142857143,-3.7124999999999773,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-08,0.4,1004.8708333333334,30.079166666666666,37.3,24.4,56.5,2014,0,0.0,0.0,1006.5583333333334,3.657142857142857,24.926190476190474,68.48214285714286,-1.6875,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-09,4.0,1003.875,25.7875,30.9,22.6,77.70833333333333,2014,0,0.4,0.0,1004.8708333333334,3.714285714285714,25.22142857142857,67.43452380952381,-0.995833333333394,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-10,25.0,1001.55,25.875,31.8,21.5,78.375,2014,0,4.0,0.4,1003.875,1.8,25.144642857142856,67.01190476190477,-2.3250000000000455,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-11,19.6,1007.4333333333334,23.291666666666668,25.4,21.8,86.58333333333333,2014,0,25.0,4.0,1001.55,4.2,25.386309523809523,67.60119047619048,5.883333333333439,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-12,0.4,1006.7208333333332,22.941666666666663,25.6,21.3,86.58333333333333,2014,0,19.6,25.0,1007.4333333333334,7.0,25.514285714285712,70.30357142857143,-0.7125000000002046,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-13,3.0,1002.825,23.079166666666666,25.2,20.9,86.91666666666667,2014,0,0.4,19.6,1006.7208333333332,7.057142857142857,25.53988095238095,72.80357142857143,-3.895833333333144,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-14,0.0,1008.6708333333332,21.308333333333334,26.7,16.7,74.375,2014,0,3.0,0.4,1002.825,7.485714285714286,25.423809523809524,76.28571428571429,5.845833333333189,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-15,0.0,1011.3208333333332,21.666666666666668,26.7,16.6,69.41666666666667,2014,0,0.0,3.0,1008.6708333333332,7.485714285714286,24.623214285714287,78.14880952380952,2.6499999999999773,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-16,0.2,1009.3291666666668,23.09583333333333,27.4,19.3,71.70833333333333,2014,0,0.0,0.0,1011.3208333333332,7.428571428571429,23.42142857142857,79.99404761904762,-1.9916666666664469,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-17,0.2,1004.9,24.025,27.4,21.6,80.16666666666667,2014,0,0.2,0.0,1009.3291666666668,6.885714285714286,23.03690476190476,79.13690476190474,-4.429166666666788,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-18,0.0,1004.925,25.120833333333334,29.4,21.9,71.375,2014,0,0.2,0.2,1004.9,3.342857142857143,22.77261904761905,79.39285714285714,0.024999999999977263,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-19,0.0,1003.5291666666668,24.8875,30.5,18.7,64.66666666666667,2014,0,0.0,0.2,1004.925,0.5428571428571428,23.03392857142857,77.22023809523809,-1.3958333333331439,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-20,23.8,998.7791666666668,26.4125,35.2,20.1,70.54166666666667,2014,0,0.0,0.0,1003.5291666666668,0.4857142857142857,23.311904761904763,74.08928571428571,-4.75,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-21,53.4,997.3916666666668,21.391666666666666,23.1,20.6,95.375,2014,1,23.8,0.0,998.7791666666668,3.457142857142857,23.788095238095234,71.75,-1.3875000000000455,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-22,0.6,1006.6166666666668,21.366666666666664,24.8,18.9,75.75,2014,0,53.4,23.8,997.3916666666668,11.085714285714285,23.8,74.75,9.225000000000023,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-23,0.0,1015.225,20.6375,25.8,14.5,60.79166666666666,2014,0,0.6,53.4,1006.6166666666668,11.171428571428573,23.757142857142856,75.65476190476191,8.608333333333235,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-24,0.0,1013.0541666666668,21.45833333333333,27.3,16.2,64.33333333333333,2014,0,0.0,0.6,1015.225,11.142857142857142,23.40595238095238,74.09523809523809,-2.170833333333235,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-25,0.0,1010.7083333333334,24.2625,29.8,18.9,64.70833333333333,2014,0,0.0,0.0,1013.0541666666668,11.114285714285714,23.03928571428571,71.83333333333334,-2.3458333333334167,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-26,6.0,1010.1583333333332,24.90416666666667,29.5,21.6,80.41666666666667,2014,0,0.0,0.0,1010.7083333333334,11.114285714285714,22.916666666666664,70.88095238095238,-0.5500000000001819,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-27,9.6,1005.4416666666666,24.10833333333333,26.9,21.8,83.625,2014,0,6.0,0.0,1010.1583333333332,11.971428571428572,22.91904761904762,73.13095238095238,-4.716666666666583,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-28,5.2,1003.6916666666666,24.55,27.3,21.6,88.125,2014,0,9.6,6.0,1005.4416666666666,9.942857142857141,22.589880952380952,75.0,-1.75,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-29,0.0,1003.475,24.329166666666666,29.8,20.4,81.75,2014,0,5.2,9.6,1003.6916666666666,3.057142857142858,23.041071428571428,73.96428571428571,-0.2166666666665833,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-30,0.0,1002.0375,25.73333333333333,30.6,21.1,78.45833333333333,2014,0,0.0,5.2,1003.475,2.971428571428572,23.464285714285715,74.82142857142857,-1.4375,0,0,0,0,0,0,0,0,0,0,0,1
2014-12-31,6.8,999.025,26.72083333333333,30.8,22.9,78.66666666666667,2014,0,0.0,0.0,1002.0375,2.971428571428572,24.1922619047619,77.3452380952381,-3.0125000000000455,0,0,0,0,0,0,0,0,0,0,0,1
2015-01-01,3.0,999.2083333333334,26.016666666666666,27.4,22.2,73.5,2015,0,6.8,0.0,999.025,3.9428571428571435,24.94404761904762,79.39285714285714,0.18333333333339397,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-02,15.8,1004.3375,22.15833333333333,25.9,20.1,77.54166666666667,2015,0,3.0,6.8,999.2083333333334,4.371428571428572,25.194642857142856,80.64880952380952,5.129166666666606,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-03,0.0,1010.1041666666666,23.275,28.0,19.0,68.20833333333333,2015,0,15.8,3.0,1004.3375,5.771428571428572,24.80238095238095,80.23809523809523,5.7666666666666515,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-04,0.0,1009.9541666666668,24.329166666666666,31.1,18.4,65.29166666666667,2015,0,0.0,15.8,1010.1041666666666,4.400000000000001,24.683333333333334,78.03571428571429,-0.14999999999986358,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-05,0.0,1009.5583333333334,25.79583333333333,32.8,19.5,65.0,2015,0,0.0,0.0,1009.9541666666668,3.6571428571428584,24.65178571428571,74.77380952380952,-0.39583333333337123,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-06,0.0,1006.9041666666668,28.554166666666664,35.7,23.4,67.08333333333333,2015,0,0.0,0.0,1009.5583333333334,3.6571428571428584,24.861309523809524,72.38095238095238,-2.6541666666665833,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-07,18.0,1004.7291666666666,27.995833333333334,34.3,22.6,76.20833333333333,2015,0,0.0,0.0,1006.9041666666668,3.6571428571428584,25.264285714285712,70.75595238095238,-2.175000000000182,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-08,22.6,1006.2375,23.8875,26.9,22.2,92.75,2015,0,18.0,0.0,1004.7291666666666,5.257142857142859,25.446428571428573,70.4047619047619,1.5083333333333258,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-09,10.8,1004.9916666666668,25.2375,31.8,22.7,87.5,2015,0,22.6,18.0,1006.2375,8.057142857142859,25.142261904761906,73.1547619047619,-1.2458333333331666,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-10,0.2,1005.575,26.9,33.0,23.0,78.5,2015,0,10.8,22.6,1004.9916666666668,7.342857142857144,25.582142857142856,74.57738095238096,0.5833333333332575,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-11,0.0,1005.7375,28.15416666666667,34.2,23.6,72.5,2015,0,0.2,10.8,1005.575,7.371428571428573,26.099999999999998,76.04761904761904,0.16249999999990905,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-12,0.0,1005.1333333333332,28.35,32.5,25.1,70.45833333333333,2015,0,0.0,0.2,1005.7375,7.371428571428573,26.646428571428572,77.07738095238096,-0.6041666666667425,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-13,10.4,1005.6833333333334,28.23333333333333,35.8,23.6,72.83333333333333,2015,0,0.0,0.0,1005.1333333333332,7.371428571428573,27.011309523809523,77.85714285714286,0.5500000000001819,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-14,32.0,1005.4041666666668,24.575,29.1,22.1,86.5,2015,1,10.4,0.0,1005.6833333333334,8.857142857142858,26.96547619047619,78.67857142857143,-0.2791666666665833,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-15,0.4,1010.8375,23.679166666666664,25.6,22.2,86.45833333333333,2015,0,32.0,10.4,1005.4041666666668,10.85714285714286,26.476785714285715,80.14880952380952,5.433333333333167,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-16,0.0,1009.6666666666666,25.320833333333336,29.2,22.4,79.25,2015,0,0.4,32.0,1010.8375,7.685714285714286,26.44702380952381,79.25,-1.1708333333333485,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-17,5.6,1005.8916666666668,25.629166666666663,29.0,23.8,85.875,2015,0,0.0,0.4,1009.6666666666666,6.142857142857144,26.458928571428572,78.07142857142857,-3.7749999999998636,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-18,0.0,1007.7208333333332,25.579166666666666,29.2,22.5,79.08333333333333,2015,0,5.6,0.0,1005.8916666666668,6.9142857142857155,26.277380952380952,79.125,1.8291666666664241,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-19,0.0,1007.0541666666668,27.416666666666668,33.3,22.5,73.08333333333333,2015,0,0.0,5.6,1007.7208333333332,6.9142857142857155,25.909523809523808,80.06547619047618,-0.6666666666664014,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-20,26.6,1007.5833333333334,25.02916666666667,27.3,20.5,84.45833333333333,2015,0,0.0,0.0,1007.0541666666668,6.9142857142857155,25.776190476190475,80.44047619047619,0.5291666666665833,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-21,0.0,1012.2375,22.28333333333333,26.6,19.7,80.16666666666667,2015,0,26.6,0.0,1007.5833333333334,9.22857142857143,25.31845238095238,82.10119047619047,4.654166666666583,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-22,0.0,1014.8666666666668,22.275,26.6,17.9,69.83333333333333,2015,0,0.0,26.6,1012.2375,4.657142857142858,24.991071428571427,81.19642857142857,2.6291666666668334,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-23,0.2,1012.4125,23.7625,28.1,19.2,69.0,2015,0,0.0,0.0,1014.8666666666668,4.600000000000001,24.790476190476188,78.82142857142857,-2.454166666666765,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-24,0.0,1007.2875,25.254166666666663,32.0,19.4,67.04166666666667,2015,0,0.2,0.0,1012.4125,4.628571428571431,24.567857142857143,77.35714285714286,-5.125,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-25,0.0,1005.0333333333332,26.941666666666663,32.5,21.5,66.375,2015,0,0.0,0.2,1007.2875,3.8285714285714296,24.514285714285712,74.66666666666666,-2.2541666666668334,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-26,0.0,1004.9583333333334,27.704166666666666,33.0,23.2,71.125,2015,0,0.0,0.0,1005.0333333333332,3.8285714285714296,24.708928571428572,72.85119047619047,-0.0749999999998181,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-27,0.0,1004.7291666666666,28.1375,36.0,23.7,72.41666666666667,2015,0,0.0,0.0,1004.9583333333334,3.8285714285714296,24.749999999999996,72.57142857142857,-0.22916666666674246,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-28,0.2,1003.4166666666666,27.25,33.6,24.3,72.375,2015,0,0.0,0.0,1004.7291666666666,0.028571428571429587,25.194047619047616,70.85119047619047,-1.3125,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-29,14.0,1004.0291666666668,24.070833333333336,25.4,21.8,83.33333333333333,2015,0,0.2,0.0,1003.4166666666666,0.05714285714285816,25.90357142857143,69.73809523809524,0.6125000000001819,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-30,0.0,1011.975,22.4375,27.6,18.3,72.29166666666667,2015,0,14.0,0.2,1004.0291666666668,2.0571428571428583,26.160119047619048,71.66666666666667,7.945833333333212,1,0,0,0,0,0,0,0,0,0,0,0
2015-01-31,0.0,1012.375,22.758333333333336,26.4,19.6,73.0,2015,0,0.0,14.0,1011.975,2.02857142857143,25.97083333333333,72.13690476190476,0.39999999999997726,1,0,0,0,0,0,0,0,0,0,0,0
2015-02-01,4.2,1009.6458333333334,24.995833333333334,30.6,20.4,76.66666666666667,2015,0,0.0,0.0,1012.375,2.02857142857143,25.614285714285717,72.98809523809524,-2.7291666666666288,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-02,0.0,1007.6083333333332,26.695833333333336,32.6,21.6,73.54166666666667,2015,0,4.2,0.0,1009.6458333333334,2.62857142857143,25.336309523809522,74.45833333333334,-2.0375000000001364,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-03,0.0,1005.425,26.204166666666666,31.0,22.3,78.29166666666667,2015,0,0.0,4.2,1007.6083333333332,2.62857142857143,25.19226190476191,74.80357142857143,-2.1833333333332803,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-04,0.0,1003.9,25.6,29.8,22.5,74.45833333333333,2015,0,0.0,0.0,1005.425,2.62857142857143,24.916071428571428,75.64285714285714,-1.5249999999999773,0,1,0,0,0,0,0,0,0,0,0,0
2015-02-05,12.4,1004.3833333333332,24.391666666666666,29.0,21.3,79.70833333333333,2015,0,0.0,0.0,1003.9,2.6000000000000014,24.68035714285714,75.94047619047619,0.4833333333332348,0,1,0,0,0,0,0,0,0,0,0,0
